rule_id,file,s_id,character,position,form_before,form_after
c032,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001234,',35,"19 Pasowalan ni Yis ko nisawawaan: ' Ano micerid kamo midofdof to sowal ako, o so'linayto a nisawawaan ako. Wa mafana' kamo to so'linay kimad, wa pasalaten no so'linay kimad kamo.'","19 Pasowalan ni Yis ko nisawawaan: ""Ano micerid kamo midofdof to sowal ako, o so'linayto a nisawawaan ako. Wa mafana' kamo to so'linay kimad, wa pasalaten no so'linay kimad kamo."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001317,',37,"Saka 2 Korinto 3:17, sanay ko sowal, 'icowaay ko fangcalay saocor ni Yihofa, iraay ko pasalat itira.'","Saka 2 Korinto 3:17, sanay ko sowal, ""icowaay ko fangcalay saocor ni Yihofa, iraay ko pasalat itira."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001317,',100,"Saka 2 Korinto 3:17, sanay ko sowal, 'icowaay ko fangcalay saocor ni Yihofa, iraay ko pasalat itira.'","Saka 2 Korinto 3:17, sanay ko sowal, ""icowaay ko fangcalay saocor ni Yihofa, iraay ko pasalat itira."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001390,',20,""" Aka pasowal toya, 'nawiro ikaka no aniniay ko nika nga'ay no iti:yaayho a romi'ad saw?'",""" Aka pasowal toya, ""nawiro ikaka no aniniay ko nika nga'ay no iti:yaayho a romi'ad saw?"""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001390,',88,""" Aka pasowal toya, 'nawiro ikaka no aniniay ko nika nga'ay no iti:yaayho a romi'ad saw?'",""" Aka pasowal toya, ""nawiro ikaka no aniniay ko nika nga'ay no iti:yaayho a romi'ad saw?"""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001396,',23,"Taneng 3:11, 12 sanay: 'Wawaaw ako, aka mana'ay to sarikec ni Yihofa... samanen o kaolahan ni Yihofa a tamdaw mirikecan Ningra.'","Taneng 3:11, 12 sanay: ""Wawaaw ako, aka mana'ay to sarikec ni Yihofa... samanen o kaolahan ni Yihofa a tamdaw mirikecan Ningra."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001396,',127,"Taneng 3:11, 12 sanay: 'Wawaaw ako, aka mana'ay to sarikec ni Yihofa... samanen o kaolahan ni Yihofa a tamdaw mirikecan Ningra.'","Taneng 3:11, 12 sanay: ""Wawaaw ako, aka mana'ay to sarikec ni Yihofa... samanen o kaolahan ni Yihofa a tamdaw mirikecan Ningra."""
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001443,',26,"Sowal no Fangcalay Cudad, 'no'adingoan a tamdaw' ato'midoedoay to tireng a tamdaw,' o maanan ko kasasiromaan?","Sowal no Fangcalay Cudad, ""no'adingoan a tamdaw' ato'midoedoay to tireng a tamdaw,"" o maanan ko kasasiromaan?"
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001443,',82,"Sowal no Fangcalay Cudad, 'no'adingoan a tamdaw' ato'midoedoay to tireng a tamdaw,' o maanan ko kasasiromaan?","Sowal no Fangcalay Cudad, ""no'adingoan a tamdaw' ato'midoedoay to tireng a tamdaw,"" o maanan ko kasasiromaan?"
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001709,',31,"Palimo'otay ci Pawlo kitaanan, 'misafaeloh to harateng', samaan ko demak ita nga' matoor konini?","Palimo'otay ci Pawlo kitaanan, ""misafaeloh to harateng"", samaan ko demak ita nga' matoor konini?"
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001709,',54,"Palimo'otay ci Pawlo kitaanan, 'misafaeloh to harateng', samaan ko demak ita nga' matoor konini?","Palimo'otay ci Pawlo kitaanan, ""misafaeloh to harateng"", samaan ko demak ita nga' matoor konini?"
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001790,',58,"Saikor, wa milifok kita to miki'okan ni Yihofa kitaanan a''odingaray a pasalat'.","Saikor, wa milifok kita to miki'okan ni Yihofa kitaanan a'""odingaray a pasalat""."
c031,XML/ami/Glosbe_ami_zho_tmem.xml,GLOSBE_ami_zho_TMEM_U001790,',78,"Saikor, wa milifok kita to miki'okan ni Yihofa kitaanan a''odingaray a pasalat'.","Saikor, wa milifok kita to miki'okan ni Yihofa kitaanan a'""odingaray a pasalat""."
