xml_file,text_id,sentence_id,xml_type,formosan_lang,target_lang,record_id,pair,status,high_risk_issues,review_issues,form,translation,raw_path,source_url
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002760,tmem,ami,eng,GLOSBE_STATIC_6d1b80a94eef10b80bea,"ami,en",pass,,,Ira ko hapakayraan no pakiyaho i laenoay:,"Depending on local conditions, the types of donations that you can send directly may include:",data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002761,tmem,ami,eng,GLOSBE_STATIC_5fa4f4bdb43ec6a4e329,"ami,en",pass,,,"So'lin mahaen, micerid a paratoh wa ira ko nga'ayay a minaro'an alatek.","However, even a brief greeting can have very positive effects.",data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002762,tmem,ami,eng,GLOSBE_STATIC_c4d5d0dc072483741b64,"ami,en",pass,,,"Mahecaday ira ko tingki nga' malikatay ko dawdaw, helipen ko matatodong ko kaadihay no fali, caciyaw anca romadiw i, wa ira ko 'icel.","Much as electricity powers a light bulb, breathing energizes your voice when you speak or sing.",data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002763,tmem,ami,eng,GLOSBE_STATIC_94eac74c04d0de919c73,"ami,en",pass,,,"So'lin awaay ko tatodong no niyah a kaolahen no Kawas, saan kita miharateng, kamayan ira ko sini'ada no Kawas kitaanan.",He has empathy for us even when we might feel unworthy of his love.,data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002764,tmem,ami,eng,GLOSBE_STATIC_84f2abf8a34ed9f96901,"ami,en",pass,,,"Misatapang ira ko 'orip iso, oni Yihofato kiso.","Granted, from the moment you came into existence, you belonged to Jehovah, along with the rest of mankind.",data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002765,tmem,ami,eng,GLOSBE_STATIC_ba3ed7c95a354eee02a8,"ami,en",pass,,,"Ma'araw nangra sanengseng ko ca'edong ita, ira ko mangodongay ato masediay a pising, ikorto, wa mahapinang nangra to mararaway ko pinengneng no niyah to Misawacayay Tamdaw ni Yihofa alatek.","In time, our conduct may help some to see that their negative views about us may not be correct after all.",data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002766,tmem,ami,eng,GLOSBE_STATIC_0a9c2d4e0983af2e639d,"ami,en",pass,,,Sasamaan ko demak ita nga' ira ko so'linay a pasalat?,How can we become truly free?,data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002767,tmem,ami,eng,GLOSBE_STATIC_5d5825c950b1b4ca8bcd,"ami,en",pass,,,"Samanen no wama wina a padama ko wawa, 'ira ko taneng nga'ay malidong'?","How can parents help their children to become ""wise for salvation""?",data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002768,tmem,ami,eng,GLOSBE_STATIC_c6ef66caa4de2ec6d114,"ami,en",pass,,,Hano ira ko hatiniay a kalingad no demak?,But who was behind that direction?,data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002769,tmem,ami,eng,GLOSBE_STATIC_f5183df77e7c8c97b454,"ami,en",pass,,,"Doedoen Koniya Demak, Wa Ira ko Lemed","""If You Know These Things, Happy You Are if You Do Them""",data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002770,tmem,ami,eng,GLOSBE_STATIC_75a5b20ed804a4136180,"ami,en",pass,,,"Ira ko fadangalan,",Is what you've kindly named us.,data/raw/html/static/ami_en/ira/fragment_page_3.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=3&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002772,tmem,ami,eng,GLOSBE_STATIC_36b7ec1b732a2d0f2f2c,"ami,en",pass,,,"Pakayni i sowal ni Yihofa ato fangcalay saocor, ato misadakan iso a 'icel, wa nga'ay padama to wawa iso, 'ira ko taneng nga'ay malidong.'","May Jehovah's Word, his spirit, and your efforts as a parent help your children to become ""wise for salvation.""",data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002773,tmem,ami,eng,GLOSBE_STATIC_dc57f78cb09ef82fbaa1,"ami,en",pass,,,Ano pataengad kita to likat no niyah wa ira ko maanan nga'ayay a minaro'an hani?,What can you expect as you let your light shine?,data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002774,tmem,ami,eng,GLOSBE_STATIC_1a0bbdaa3b4e38fabdd0,"ami,en",pass,,,"Nawhani, patirengen ita ko tangongolay noka lawidang ato Kawas nga', ira ko mida'ocay a rihaday.","Most important, to find lasting peace, we must cultivate a close friendship with God.",data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002775,tmem,ami,eng,GLOSBE_STATIC_44245d3c4d71072e9697,"ami,en",pass,,,"Halatek wa ira ko milicayay: ""Hano ira ko misamangahay a olah saw?""","We might wonder, 'Is there such a thing as love with hypocrisy?'",data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002776,tmem,ami,eng,GLOSBE_STATIC_9e959016454fac6c0954,"ami,en",pass,,,"Mahemekay ko Misawacayay Tamdaw ni Yihofa paka'araw to pacekiwan micada to so'linay kimad, ira ko tatodong a micada to ino'.",The talk presented especially for such ones is a highlight of every assembly and convention.,data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002777,tmem,ami,eng,GLOSBE_STATIC_949362651d5c8d1c8761,"ami,en",pass,,,Malo Krisciyang wa ira ko maanan a epoc?,What are the benefits?,data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002778,tmem,ami,eng,GLOSBE_STATIC_f3615f6876617e7a27b1,"ami,en",pass,,,Ira ko saparihaday no Kawas padama kitanan to manan hani?,"What will result when we attain ""the peace of God""?",data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002779,tmem,ami,eng,GLOSBE_STATIC_171e97710b35db34ab46,"ami,en",pass,,,"Moetep ira ko pina ko mihecaan, minanamayto kako parakat to sakamaomah a torakota no Dipong a sowal, halo minanam a maomah.","As a teenager, I learned to drive a tractor and became familiar with other basic farming skills.",data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002781,tmem,ami,eng,GLOSBE_STATIC_4c2768f95b6f514f547d,"ami,en",pass,,,"So'lin o Tingsokiw kami, kawra cowa ka pisakakinih ko fofo to pidoyongan, saka naitiraay i widang ningra ira kono pidoyongan a cudad.","Although we were Catholic, Grandfather was open-minded about religion and collected religious literature that his friends gave him.",data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002782,tmem,ami,eng,GLOSBE_STATIC_d7bb20865847fdcb4efe,"ami,en",pass,,,"Ano tooren ita ko hafay no tamdaw a misawkit i, wa ira ko maanan a pasangar hani?",Why is it so dangerous to measure the value of others solely on the basis of their material wealth?,data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002783,tmem,ami,eng,GLOSBE_STATIC_e5a2b2a265601c6a626b,"ami,en",pass,,,"Ano sida'it ko wama wina a mirikec to wawa, wa ira ko dipayar no wawa.",Children who are lovingly disciplined usually feel secure.,data/raw/html/static/ami_en/ira/fragment_page_4.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=4&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002784,tmem,ami,eng,GLOSBE_STATIC_3d3ea9d7abb528854017,"ami,en",pass,,,"Haharatengen ita, ci Yis itini 30 ira ko pina ko mihecaan a malaheci ko 'inorong i cikiw.",We do well to remember that even our Lord Jesus carried out his entire earthly ministry while he was in his early 30's.,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002785,tmem,ami,eng,GLOSBE_STATIC_5acceec97773bd3769c3,"ami,en",pass,,,Wa samaan ko wama wina isalakat micangacang to Hongti Kitakit hani? Ano mihaen wa ira ko maanan a minaro'an hani?,"How can parents put theocratic interests ahead of their own, and with what results?",data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002786,tmem,ami,eng,GLOSBE_STATIC_b56f8995e31ed5b6f2ef,"ami,en",pass,,,"Mihaen ko demak ita, paro no loma'ato kasakopang wa ira ko rihaday.","At the very least, families and congregations become havens of peace.",data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002787,tmem,ami,eng,GLOSBE_STATIC_a1eea12d2ad750755495,"ami,en",pass,,,"Kawra, o sanga'ayay i, kiemelen padama ko wawa pakatoor to no'adingoan a palinian, honga' ira ko nga'ayay ngangan nangra i ka'ayaw ni Yihofa.",It makes so much more sense to expend effort and resources in helping our children reach goals that will help them to maintain a good standing with Jehovah.,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002788,tmem,ami,eng,GLOSBE_STATIC_8eafb75a7968d68e0cca,"ami,en",pass,,,"Kapah tamdaw misamacay micangacang to no'adingoan a patosokan, wa ira ko maanan a epoc hani?",Summarize the benefits of being focused on spiritual goals early in life.,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002789,tmem,ami,eng,GLOSBE_STATIC_eb5da9d95d96f2824255,"ami,en",pass,,,"Ano ira ko nika sasongtol ato salawina i, alatek tatiihen ko harateng iso, samaanen iso miremo ko hatiraay a harateng hani?",How can you overcome feelings of guilt about displeasing your relatives?,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002790,tmem,ami,eng,GLOSBE_STATIC_20e9eba501453661b311,"ami,en",pass,,,"O makapahay faloco' ano caka pahatatanamen, wa ira ko masamaanay a teloc hani?",What can result when a conscience is not properly trained?,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002791,tmem,ami,eng,GLOSBE_STATIC_0b1da181917a18fca491,"ami,en",pass,,,"Iraayho ko maanan a wacay, nga'ay kita pakaso'lin to wa miliyaw ira ko Lakoing i sera hani?",What later promises provided a basis for expecting coming blessings?,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002792,tmem,ami,eng,GLOSBE_STATIC_3846f83c1035dda48955,"ami,en",pass,,,"Mihaenay haw i, ira ko mahongyakay a Fangcalay Cudad, wanga' cipinang to Kimad no Kawas.",Modern Hebrew and Greek are quite different from those languages back in Bible times.,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002793,tmem,ami,eng,GLOSBE_STATIC_2b5c8aa59783d920ce1d,"ami,en",pass,,,"Minanam to harateng ni Kristo, wa ira ko maanan a haepoc no mita hani?",How will learning to think like Christ help us?,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002794,tmem,ami,eng,GLOSBE_STATIC_6fd5750c7671a2c67028,"ami,en",pass,,,"Ano micada kiso to ino' malo Krisciyang, wa ira ko manan a lemed hani?",What blessings come from dedicating yourself to Jehovah?,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002795,tmem,ami,eng,GLOSBE_STATIC_276420484b27be0dcfc1,"ami,en",pass,,,"Oniya tosa lalakaw, wa milengo to caka hecad a pakayraan paihkal to hinapalada'ay, wa ira ko maanan a haepoc.",These study articles consider the benefits of being generous in various ways.,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002796,tmem,ami,eng,GLOSBE_STATIC_5e8cd4005a7c15e03a63,"ami,en",pass,,,"Mihaen ko harateng iso alatek: ""Paratoh to tamdaw ira ko maanan a epoc hani?",Ask yourself: 'What can a greeting accomplish?,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002797,tmem,ami,eng,GLOSBE_STATIC_87b430db7186ff51f78f,"ami,en",pass,,,"Ano tooren ko sarikec ato safalod ni Yihofa a midemak, wa ira ko maanan sapalemed hani?",What blessings result when we act in harmony with Jehovah's laws and principles?,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002798,tmem,ami,eng,GLOSBE_STATIC_7410cbf74ff2d11282d6,"ami,en",pass,,,Nalifetan ni Yopu papadama kitanan ira ko matatodongay noka pinengneng halo malifok ko sasayar.,We too can acquire proper perspective and gain comfort from the account of Job.,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002799,tmem,ami,eng,GLOSBE_STATIC_8e69772b8467ecd8a16e,"ami,en",pass,,,Pakayni Isaya 26:3 ano ira ko no'adingoan a harateng wa paira to maanan a haepoc?,"As noted at Isaiah 26:3, a spiritual outlook on life has what advantages?",data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002800,tmem,ami,eng,GLOSBE_STATIC_d6175a928812607d34d5,"ami,en",pass,,,"Ira ko matatodongay a noka pinengneng to lawla, pakayni tonini, patirengay ci Yis to nga'ayay a ta'arawan.",Jesus displayed a perfectly balanced view of pleasures.,data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002801,tmem,ami,eng,GLOSBE_STATIC_79fb9852e6ea562f51c8,"ami,en",pass,,,"Miniwingay to tosa ira ko kalitosa a lipay, 80 ko toki a misawacay cingra.","At one facility, she spent 80 hours witnessing in just two and a half weeks.",data/raw/html/static/ami_en/ira/fragment_page_5.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=5&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002802,tmem,ami,eng,GLOSBE_STATIC_b08ad641ae63386515bc,"ami,en",pass,,,"Ano mahecad kita ci Mosian, itini likakawa no Kawas ira ko kalimlaan a 'inorong, ngangalefen ko pisinanot tonini.","This is especially important if, like Moses, we have a measure of responsibility in God's organization.",data/raw/html/static/ami_en/ira/fragment_page_6.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002803,tmem,ami,eng,GLOSBE_STATIC_4bbeac08a8da6e9f7320,"ami,en",pass,,,"Mafana' kita to hakowaay ko 'icel ni Satan a mifiyor, wa ira ko maanan a haepoc no mita hani?",What advantage do we gain from knowing the extent of Satan's influence?,data/raw/html/static/ami_en/ira/fragment_page_6.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002804,tmem,ami,eng,GLOSBE_STATIC_ce1ff763f0c1399f01f2,"ami,en",pass,,,Ono ka'orip ita wa ira ko epoc.,They give meaning to our life.,data/raw/html/static/ami_en/ira/fragment_page_6.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002805,tmem,ami,eng,GLOSBE_STATIC_5bcf3b35ffa583b74a0a,"ami,en",pass,,,"Kawraan, cacipinang kita toni tosa casi pakayniay cimaanan ko pitilid, mihaen nga' ira ko epoc palilam i matatodongay a tamdaw toniya casi.","So that we can put these magazines in the right hands, however, we need to know the intended audience for each journal.",data/raw/html/static/ami_en/ira/fragment_page_6.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002806,tmem,ami,eng,GLOSBE_STATIC_387347fd27e63f942280,"ami,en",pass,,,"Ano mafalic ko pakayraan no tamdaw, wa ira ko coka hecad a pinengneng to so'linay kimad alatek","Circumstances in life change, as may a person's attitude toward the truth",data/raw/html/static/ami_en/ira/fragment_page_6.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002807,tmem,ami,eng,GLOSBE_STATIC_51fb80f7f1f5759d0673,"ami,en",pass,,,"Hano nga'ay pakaso'lin kita, ano icowato kita a mitosil, wa ira ko nga'ayay minaro'an hani?","Why can we be sure that regardless of where we preach, we can have a fruitful ministry?",data/raw/html/static/ami_en/ira/fragment_page_6.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002808,tmem,ami,eng,GLOSBE_STATIC_d919faaa516fc36f2ad3,"ami,en",pass,,,O widang no Kawas wa ira ko manan a sapalemed noikor?,What is in store for friends of God?,data/raw/html/static/ami_en/ira/fragment_page_6.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002809,tmem,ami,eng,GLOSBE_STATIC_01afb44fb37b77874aa2,"ami,en",pass,,,Tada mahemekay ci Lika ira ko nga'ayay a pisawacay no niyah.,Luca was thrilled to be able to give a good witness.,data/raw/html/static/ami_en/ira/fragment_page_6.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002810,tmem,ami,eng,GLOSBE_STATIC_0ec819e8f095ef0fd58a,"ami,en",pass,,,"Kawra sapilifokaw to olah ato sapalemed ni Yihofa, tatano kahemekan ni Yihofa a pakayraan ko sapidoko ita Cingranan, hanaca ira ko nga'ayay kalala'ed to Kawas.","But to enjoy divine favor, we must first and foremost support true worship and stick to it.",data/raw/html/static/ami_en/ira/fragment_page_6.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
Final_XML/ami/Glosbe_ami_eng_tmem.xml,GLOSBE_ami_eng_TMEM,GLOSBE_ami_eng_TMEM_U002811,tmem,ami,eng,GLOSBE_STATIC_d2b851c87002e27af040,"ami,en",pass,,,"Ano iraay ko hatiraay harateng iso, paso'linen ci Yihofa to papadama tisowanan ira ko timolo.","If you feel that way, Jehovah can help you develop courage.",data/raw/html/static/ami_en/ira/fragment_page_6.html,https://glosbe.com/ami/en/ira/fragment/tmem?page=6&mode=MUST&stem=true&includedAuthors=&excludedAuthors=
