record_id,source_sentence_clean,target_sentence_clean,origin,legacy_source_id,legacy_duplicate_rows,source_url,raw_path
GLOSBE_REVIEWED_ZHO_02d591951ea48942,O likakawa no Kawas samaanay kalasaka dademaken to sapakiyaho anini?,今天上帝的組織怎樣運用捐款?,joseph_reviewed_traditional,Amis_1408,0,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_f9e9e0303add679d,"Anini, malinahay tayra i Miyanmar a salikakak sanay mitahidangay: ""Katayni i Miyanmar padama tamiyanan haw!""","今天,搬到緬甸傳道的弟兄姐妹正在呼籲:“請到緬甸來幫助我們吧!”",joseph_reviewed_traditional,Amis_1409,4,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_9908b46fa92b387a,"Anini ora mitosilan no mita cowa ka olah tora nga'ayay lihaf, misa'icel kita cipinang hano mapili' cangra.","今天,如果我們傳道的對象對好消息反應不佳,我們要努力了解他們為什麼有這種反應。",joseph_reviewed_traditional,Amis_1410,3,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_8028416b4417e12e,"19 Mihaenay, oya sowal ni Yis toya mararaway hahaenen a mihongyak: ""So'linen ako pasowal kiso anini.""","19 因此,耶穌一開始對罪犯說的話應該翻譯為:“我今天實在告訴你。”",joseph_reviewed_traditional,Amis_1411,2,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_1319e7facfc22dcf,"8 Anini, o Krisciyang ano kareteng ko raraw, o tatayra i malohemay malitengay no kasakopang mikilim to sapadama, ho patikor ko nika lala'ed ato Kawas.","8 今天,假如基督徒犯下嚴重的罪,他需要向會眾的長老尋求幫助,才能恢復和上帝良好的關係。",joseph_reviewed_traditional,Amis_1412,5,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_82d9afa052e3cfc6,"O tikami no tarokos pakalalokay to saka cecay hahekalan a kasakopang, kita anini wa nga'ay mikitira milifok to sapakalalok (Nengnengen ko saka 12-17 fatac)","使徒的書信鼓勵了1世紀的會眾,今天我們也能從中得到鼓勵(見第12-17段)",joseph_reviewed_traditional,Amis_1413,3,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_5009d5241880741b,"Anini, mitodongan no Krisciyang ci Hana aci Samuil, hakelong no'orip dademak saki misanga'ay a Tatapangan.","今天,基督徒效法哈拿和撒母耳,運用一生為創造主服務。",joseph_reviewed_traditional,Amis_1414,2,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_5cbb6b31a9795a00,"Pakaynien i wawa anini,","今天上帝通過愛子呼籲,",joseph_reviewed_traditional,Amis_1415,0,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_46eca501ae8e2413,Anini awaay.,如今黯淡無光。,joseph_reviewed_traditional,Amis_1416,1,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4ac675beb9f95440,Anini hano nganga'ay ti'eren ita ko pikerid ni Kristo?,"今天,為什麼我們能信賴基督的領導?",joseph_reviewed_traditional,Amis_1417,0,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_8c30fe4caa95d897,"9 Anini, milasil kita to lihaf no Hongti Kitakit, pairaay to hatoki no tamdaw cipinang to araaw no Kawas i tamdaw.","9 今天,我們宣揚王國信息,讓人有機會了解上帝對人類的旨意。",joseph_reviewed_traditional,Amis_1418,1,https://glosbe.com/ami/zh/anini,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_0f42fcf0e995b5b7,"Mafana'ay Kako tisowanan, mafana'ay to manan ko raraw iso, kawra mafana'ay Kako to faloco' iso —maolahay Kako tisowanan.'","我了解你,知道你做過哪些錯事,但我也知道你的心。 我很愛你。’",joseph_reviewed_traditional,Amis_1420,0,https://glosbe.com/ami/zh/iso,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6c29b03936c93ceb,"Palosiyang ngangan Iso,","為你的名作見證,",joseph_reviewed_traditional,Amis_1426,1,https://glosbe.com/ami/zh/iso,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_993d7cbbe8ba976e,Samaanen iso pisaday hani?,你可以怎樣做好準備呢?,joseph_reviewed_traditional,Amis_1428,0,https://glosbe.com/ami/zh/iso,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e7201f405665046b,"Kapah Tamdaw, Wa Nga'ay Raheker ko Ka'orip Iso","年輕人,你能過得心滿意足",joseph_reviewed_traditional,Amis_1429,2,https://glosbe.com/ami/zh/iso,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3e99e696b0a72bd8,Papikayaten ko fangcalay saocor to harateng ato waywayan iso,讓聖靈引導你的思想態度,joseph_reviewed_traditional,Amis_1432,1,https://glosbe.com/ami/zh/iso,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_28b07655de7e22bb,"Milosiyang ngangan Iso,","向人宣揚你聖名,",joseph_reviewed_traditional,Amis_1433,1,https://glosbe.com/ami/zh/iso,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_79ddc79cd2d48134,Mararid a mirienang to no'adingoan a demak papadama tisowanan mi'imer to harateng ato faloco' iso.,經常參與各種屬靈活動能幫助你控制自己的想法和感受。,joseph_reviewed_traditional,Amis_1435,3,https://glosbe.com/ami/zh/iso,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_06e623631d9315ec,Milasil to ngangan Iso.,勇敢宣揚你的聖名。,joseph_reviewed_traditional,Amis_1438,1,https://glosbe.com/ami/zh/iso,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_7c67ce381c6c9323,Hamaan Papi'afasen ko Kalo Demak to Halifon Iso,不要讓任何事奪去你的獎賞,joseph_reviewed_traditional,Amis_1439,1,https://glosbe.com/ami/zh/iso,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b1404c3bdbef1f78,"Kasapaan demak Iso,","天地之間你是唯一,",joseph_reviewed_traditional,Amis_1443,1,https://glosbe.com/ami/zh/iso,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_2207fa712a77adda,6. (1) Patireng to no'adingoan a patosokan wa samaan milingat to kalala'ed iso aci Yihofa hani?,6.( 甲)設定屬靈目標會怎樣影響你與耶和華的關係?(,joseph_reviewed_traditional,Amis_1444,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_1fc4fd9b25f47194,Misakafahay demak misamaanay mifiyor to noka'orip iso?,先驅工作對你的人生有什麼影響?,joseph_reviewed_traditional,Amis_1447,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_9ac97231bcae82bb,Romi'ami'ad mi'osi kimad Iso.,"我願天天細讀聖經,省察自己。",joseph_reviewed_traditional,Amis_1451,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4c4f9a70eaeec5a3,"Mihaenay, adihayay ko lalangian iso padotoc misa'icel, milaheci to sakalidong no niyah a tayal.","因此,你有許多理由要不斷努力,完成使自己得救的工作。",joseph_reviewed_traditional,Amis_1454,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3859ca09ae73a2a3,Milasil to ngangan Iso,"我們傳揚王國信息,",joseph_reviewed_traditional,Amis_1459,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_74a5e2e8d12ed579,"Caka pawan to kaolah iso,","你顯信心、愛心他永不忘,",joseph_reviewed_traditional,Amis_1460,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_541d70f794f0fca9,Nanay pahemek faloco' Iso.,但願我一生都使你歡喜。,joseph_reviewed_traditional,Amis_1462,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_52a005cfed53ba46,"Ano samaanto, samacayen i nga'ayay nangra ko harateng, mahaen tisowanan mitokel to tao minengneng to nga'ayay iso.","無論如何,要把注意力放在他們的優點上,就像你也希望別人多留意你的優點一樣。",joseph_reviewed_traditional,Amis_1463,4,https://glosbe.com/ami/zh/iso/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_c4c20335ab6429d7,"Mihaenay haw i, sinanoten iso to mamisamaan kiso kalasaka dademak to hakelong no'orip iso.","因此,你需要思考一下自己打算怎樣運用一生。",joseph_reviewed_traditional,Amis_1465,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e65ebfeddaa7a7f5,Wa Midoedo Kako to So'linay Kimad Iso a Midemak,“我要按你的真理而行”,joseph_reviewed_traditional,Amis_1467,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=2&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_92dafa4db99ebf35,"9 Alatek cowa ka nanam kiso a romadiw, tona pakayniay kalomahadan iso, serangawan iso alatek.","9 也許你不習慣唱歌,是因為家庭背景、文化、環境的因素。",joseph_reviewed_traditional,Amis_1468,3,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_597035b7e25edf50,18 O Harateng Iso Mafiyoray no Nima?,18 你的想法受誰影響?,joseph_reviewed_traditional,Amis_1469,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_08a3cab9a38f577c,Mato'asay a Krisciyang —Kalimlaan ni Yihofa ko Madimadi Iso,耶和華珍視 忠貞的年長弟兄,joseph_reviewed_traditional,Amis_1470,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_27e6d4311f7d9ff9,Samaanay ko harateng iso to nga'ayay a waywayan no kapah a Krisciyang?,"對於年輕基督徒的好行為,你覺得怎樣?",joseph_reviewed_traditional,Amis_1471,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b3815a37abbd4ce3,"Tikoren miharateng 1952 mihecaan, 'a'ideman no KGB pasowal ci Mariyaan: ""Sawaden ko pihakelongan iso, anoca i mapalit to 10 miheca.","回想1952年時,國安會的官員告訴瑪麗亞:“放棄你的信仰,不然你就要被關十年。",joseph_reviewed_traditional,Amis_1472,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3858be51b063db0d,Nanay kaolahan Iso tahada'oc.,"願我是你喜愛的人,直到永恆。",joseph_reviewed_traditional,Amis_1473,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_7fba6d8244859ed2,"Micadato ino' o kalimelaan a demak, hano cowa ko hakatarawan iso?","雖然受浸是嚴肅的事,但為什麼你不該感到害怕?",joseph_reviewed_traditional,Amis_1474,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6d940b97650040c4,(2) O manan ko tada kaolahan no tekedan iso a sinael?,乙)你最喜歡《希伯來語經卷》中的哪節經文?,joseph_reviewed_traditional,Amis_1475,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_cc5552829d6e0c69,"Pihayda ato sapalifon ni Yihofa ci Yisan, mamananam iso ko maanan?","耶和華認可並獎賞耶穌,這讓你學到什麼?(",joseph_reviewed_traditional,Amis_1476,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_927b0ddcc02a7ec7,Wa nengnengen no malohemay malitengay to sakayat no sapaising a kato iso to misafaelohan hokira.,長老可能會確認你的醫療指示卡的內容是否已經更新。,joseph_reviewed_traditional,Amis_1477,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b779618e6b080a74,"wawa Iso,","甘願作出重大犧牲,",joseph_reviewed_traditional,Amis_1478,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_600e1fab21f841c5,"24 Kapah Tamdaw, Wa Nga'ay Raheker ko Ka'orip Iso","24 年輕人,你能過得心滿意足",joseph_reviewed_traditional,Amis_1480,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_265c0a061a79b4b1,"Samaanen iso misaday ko niyah, ho pakaco'ay to sakayhid?","其中一點就是,要避開會誘使我們違反上帝律法的情況。",joseph_reviewed_traditional,Amis_1481,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3ecd62bc587ebe6e,"Harateng iso, sapadotocaw mahemek a mihodop ci Yihofaan, cowa ko madoloay hokira?","你有時是不是覺得,要一直喜樂地事奉耶和華很不容易呢?",joseph_reviewed_traditional,Amis_1482,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_5a2d69c0dc3e34e3,8 Mato'asay a Krisciyang —Kalimlaan ni Yihofa ko Madimadi Iso,8 耶和華珍視忠貞的年長弟兄,joseph_reviewed_traditional,Amis_1483,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_55301c7794e3a1a2,Samaanto ko sa'osi no faloco' iso?,願我們永遠不要因為別人的行為而破壞自己與耶和華的關係。,joseph_reviewed_traditional,Amis_1484,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_04229fd96cb6b6a6,(2) O maanan a pinangan ni Taniil ko kaolahan iso a minanam?,乙)你想學習但以理的哪種特質?,joseph_reviewed_traditional,Amis_1485,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6c8c54068b3c0dca,O waywayan iso paihkalay to maanan hani?—'Osien ko Hipray 13:5.,請讀希伯來書13:5),joseph_reviewed_traditional,Amis_1486,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_860c09c295483544,Pakayni ci Akomaan o manan ko kafana'an iso?,"關於魔鬼,你學到什麼?",joseph_reviewed_traditional,Amis_1487,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4a6d1d3717f2b857,O manan ko mamananam iso nai nalifetan ningra hani?,我們可以從他的故事學到什麼?,joseph_reviewed_traditional,Amis_1488,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_aac6208b8078d624,"O kimad Iso, hapinang to faloco',","你神聖話語幫助我看清內心,",joseph_reviewed_traditional,Amis_1489,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_d13e0a181b5aaaba,Mahapinang ko olah iso to kimad,"他看出你內心熱切渴慕真理,",joseph_reviewed_traditional,Amis_1490,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=3&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_d3b95b1e25c57f3d,"Pakayni i sowal ni Yihofa ato fangcalay saocor, ato misadakan iso a'icel, wa nga'ay padama to wawa iso, 'ira ko taneng nga'ay malidong.'","通過耶和華的話語和聖靈,以及你付出的努力,能幫助你的孩子“有智慧可以得救”。",joseph_reviewed_traditional,Amis_1491,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6b38df7333fd0d72,Oniya tosa lalakaw padama tisowanan pa'icel to paso'lin iso to miliyaway ma'orip.,這兩篇課文會幫助你加強對復活的信心。,joseph_reviewed_traditional,Amis_1492,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_3d694dbfd7f3ba38,"18 Ano mafana' kiso to midemakay ko salikaka to pakidemay misafelit to palinian no Fangcalay Cudad a demak, sasamaan ko demak iso hani?","18 要是你知道弟兄姐妹做了嚴重違反聖經標準的事,你該怎麼做?",joseph_reviewed_traditional,Amis_1493,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_23245f45f1caca15,"Paisalakaten iso miteli ko no'adingoan a demak i ka'orip, paihekalay to miako'iday kiso to kihecod a sapafeli no Kawas, mihaen to demak matongalayho ko piingid iso to Kawas.","你把屬靈的事擺在生活的第一位,就表示你感激上帝賜給你的一切,這樣做還能使你更親近上帝。",joseph_reviewed_traditional,Amis_1495,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_eb9a55f858998697,"Madimadiay, madimadien Iso.","對忠貞的人,你以忠貞待他們,",joseph_reviewed_traditional,Amis_1496,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_131bae472d3f639e,"(2) Mikitini i Filipi 4:11-13, mananam iso ko manan hani?",乙)你從腓立比書4:11-13學到什麼?,joseph_reviewed_traditional,Amis_1497,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_29269bd71381bae2,"i ka'ayaw Iso,","耶和華寶座前,",joseph_reviewed_traditional,Amis_1498,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_0eabc186854b3849,"Sawaden ko pihakelongan iso, minokayto!""","放棄你的信仰,回家去吧!”",joseph_reviewed_traditional,Amis_1499,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_c2bb5cd19cac399a,"Oniya ma'oningay ato paihekalan no madimadiay sikawdan a paso'linay harateng, wa samaan milingat to pinengneng iso to miliyaw ma'orip a hatokel?","這些記載以及古代忠僕表現的信念,會怎樣影響你對復活希望的看法?",joseph_reviewed_traditional,Amis_1500,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_f74d58c7069f664c,"11 Ano midoko kiso ci Yihofaan wa ira ko'alomanay nga'ayay a widang, naitiniay icowacowa pala cangra, o roma cowaho ka so'araw iso!","11 可以肯定的是,你崇拜耶和華就會擁有許多良朋益友,他們來自世界各地,有些你甚至還沒見過呢!",joseph_reviewed_traditional,Amis_1501,7,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b00e2321a5ecd354,O manan a nisahalakaan iso papalipahak to hanoikoran iso?,怎樣計劃未來就能為你帶來快樂?,joseph_reviewed_traditional,Amis_1502,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6f979f9a3660116a,Samaan ko demak iso nga' malaheci ko sakalidong no niyah a tayal?,你怎樣做就能完成使自己得救的工作?,joseph_reviewed_traditional,Amis_1503,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_b56649e38cd3b6a8,O Harateng Iso Mafiyoray no Nima?,你的想法受誰影響?,joseph_reviewed_traditional,Amis_1505,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_72ea1eef5e1b2ac3,"4 Itini cowa ka olah to so'linay kimad a kilac mitosil, ano matoled ko faloco' iso, wa nga'ay haratengen ko milifetan ni Pawlo.","4 假如你在反應冷淡的地區傳道而感到灰心,你可以想想使徒保羅的經歷。",joseph_reviewed_traditional,Amis_1506,5,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_9299940f2488e026,"""Nanay Palahecien Ningra ko Nisahalakaan Iso Maemin""",願他實現你的所有計劃,joseph_reviewed_traditional,Amis_1507,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_48d7dad0320f7fd6,"Alatek awaay ko hatiniay a nalifetan iso, kawra wa nga'ayho kiso nai mi'oningan i saka 2 Samuil a mafana' to harateng no mato'asay a salikaka.","雖然你可能沒有親身經歷過以上這些事,但你還是可以從撒母耳記下的記載了解年長弟兄的感受。",joseph_reviewed_traditional,Amis_1509,3,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_120cb9ef40aa0b0f,"Samaanen iso miremo ko talaw, mikifaloco' a romadiw pahemek ci Yihofaan?","你可以怎樣克服恐懼,向耶和華唱出內心的感受?",joseph_reviewed_traditional,Amis_1510,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_4d064e85dc07f0dc,"Mihaen ko harateng iso alatek: ""Paratoh to tamdaw ira ko maanan a epoc hani?",你可能會想:“問候別人有什麼好處呢?,joseph_reviewed_traditional,Amis_1511,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_2e7b83e7d68620a8,25 Hamaan Papi'afasen ko Kalo Demak to Halifon Iso,25頁 不要讓任何事奪去你的獎賞,joseph_reviewed_traditional,Amis_1512,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_6f02b3421923aa3f,Malacafay i tatihi iso.,他會時刻陪伴在你身旁。,joseph_reviewed_traditional,Amis_1513,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_944ea88275ced98c,"Aka pasalaten ci Satan a patalaw a milonay to faloco' iso, cato ka madimadi to Kawas.","不要讓撒但利用恐懼的心理使我們失去鬥志,不再忠於上帝。",joseph_reviewed_traditional,Amis_1515,3,https://glosbe.com/ami/zh/iso/fragment/tmem?page=4&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_d10b242efddf8ca1,olah Iso.,無與倫比的愛。,joseph_reviewed_traditional,Amis_1516,0,https://glosbe.com/ami/zh/iso/fragment/tmem?page=5&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_e31bd79f5a9ef546,"Taneng 3:9 sanay: ""Alaen ko safangcalay a kinaira no omah iso a pacakat to sapahemek (ci Yihofaan).""",箴言3:9說:“要用你寶貴的資產......尊崇耶和華。”,joseph_reviewed_traditional,Amis_1517,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=5&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_daad76c37d50489e,"O nano tayal iso isalakat nga'ay padama to'alomanay, tangongolay ko pifiyor cangranan, nohatini kamayan nga'ay kiso padotoc a padama to tamdaw.","你過去的服務幫助了很多人,對他們影響深遠,現在你依然可以繼續為別人服務。",joseph_reviewed_traditional,Amis_1518,2,https://glosbe.com/ami/zh/iso/fragment/tmem?page=5&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
GLOSBE_REVIEWED_ZHO_817aeaa8d297ee61,8 Wa Midoedo Kako to So'linay Kimad Iso a Midemak,8 “我要按你的真理而行”,joseph_reviewed_traditional,Amis_1520,1,https://glosbe.com/ami/zh/iso/fragment/tmem?page=5&mode=MUST&stem=true,work/reference_glosbe/amis_glosbe_traditional.xml
